"Term","Term Description","Session","Class","Subject","Catalog Nbr","Section","Class Nbr","Component","Description","Academic Organization","Location Code","Instruction Mode","Enrollment Total","Enrollment Capacity","Wait List Total","List of Students"
"2268","Fall 2026","1","CASPH 248 A1","CASPH","248","A1","6721","LEC","EXISTENTIALISM","CASPH","CHARLESRIV","P","80","80","2","List of Students"
"2268","Fall 2026","1","CASPH 248 A2","CASPH","248","A2","6722","DIS","EXISTENTIALISM","CASPH","CHARLESRIV","P","20","20","1","List of Students"
"2268","Fall 2026","1","CASPH 248 A3","CASPH","248","A3","6723","DIS","EXISTENTIALISM","CASPH","CHARLESRIV","P","20","20","1","List of Students"
"2268","Fall 2026","1","CASPH 248 A4","CASPH","248","A4","6724","DIS","EXISTENTIALISM","CASPH","CHARLESRIV","P","20","20","0","List of Students"
"2268","Fall 2026","1","CASPH 248 A5","CASPH","248","A5","6725","DIS","EXISTENTIALISM","CASPH","CHARLESRIV","P","20","20","0","List of Students"
"2268","Fall 2026","1","CASPH 251 A1","CASPH","251","A1","5215","LEC","Medical Ethics","CASPH","CHARLESRIV","P","100","100","10","List of Students"
"2268","Fall 2026","1","CASPH 251 A2","CASPH","251","A2","5216","DIS","Medical Ethics","CASPH","CHARLESRIV","P","20","20","2","List of Students"
"2268","Fall 2026","1","CASPH 251 A3","CASPH","251","A3","5217","DIS","Medical Ethics","CASPH","CHARLESRIV","P","20","20","4","List of Students"
"2268","Fall 2026","1","CASPH 251 A4","CASPH","251","A4","5218","DIS","Medical Ethics","CASPH","CHARLESRIV","P","20","20","3","List of Students"
"2268","Fall 2026","1","CASPH 251 A5","CASPH","251","A5","5219","DIS","Medical Ethics","CASPH","CHARLESRIV","P","20","20","1","List of Students"
"2268","Fall 2026","1","CASPH 251 A6","CASPH","251","A6","17072","DIS","Medical Ethics","CASPH","CHARLESRIV","P","20","20","0","List of Students"
"2268","Fall 2026","1","CASPH 251E MP","CASPH","251E","MP","6220","IND","Medical Ethics","SAB","SPAIN","P","11","40","0","List of Students"
"2268","Fall 2026","1","CASPH 253 A1","CASPH","253","A1","5220","IND","SOCIAL PHILOS","CASPH","CHARLESRIV","P","30","30","1","List of Students"
"2268","Fall 2026","1","CASPH 259 A1","CASPH","259","A1","17073","IND","Philosophy of the Arts","CASPH","CHARLESRIV","P","30","30","0","List of Students"
"2268","Fall 2026","1","CASPH 266 A1","CASPH","266","A1","17738","IND","Mind, Brain, and Self","CASPH","CHARLESRIV","P","30","30","5","List of Students"
"2268","Fall 2026","1","CASPH 272 A1","CASPH","272","A1","7177","IND","Science, Technology, Values","CASPH","CHARLESRIV","P","30","30","0","List of Students"
"2268","Fall 2026","1","CASPH 300 A1","CASPH","300","A1","5221","IND","HIST ANCIENT PH","CASPH","CHARLESRIV","P","24","24","5","List of Students"
"2268","Fall 2026","1","CASPH 300 B1","CASPH","300","B1","5222","IND","HIST ANCIENT PH","CASPH","CHARLESRIV","P","24","24","4","List of Students"
"2268","Fall 2026","1","CASPH 310 A1","CASPH","310","A1","5223","IND","History of Modern Philosophy","CASPH","CHARLESRIV","P","24","24","3","List of Students"
"2268","Fall 2026","1","CASPH 310 B1","CASPH","310","B1","5224","IND","History of Modern Philosophy","CASPH","CHARLESRIV","P","24","24","1","List of Students"
"2268","Fall 2026","1","CASPH 310 C1","CASPH","310","C1","6347","IND","History of Modern Philosophy","CASPH","CHARLESRIV","P","24","24","3","List of Students"
"2268","Fall 2026","1","CASPH 340 A1","CASPH","340","A1","17075","IND","METAPHYSC&EPIST","CASPH","CHARLESRIV","P","24","24","0","List of Students"
"2268","Fall 2026","1","CASPH 360 A1","CASPH","360","A1","5225","IND","Symbolic Logic","CASPH","CHARLESRIV","P","24","24","0","List of Students"
"2268","Fall 2026","1","CASPH 401 A1","CASPH","401","A1","5226","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 B1","CASPH","401","B1","5227","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 C1","CASPH","401","C1","5228","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 D1","CASPH","401","D1","5229","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","1","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 E1","CASPH","401","E1","5230","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 F1","CASPH","401","F1","5231","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 G1","CASPH","401","G1","5232","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 H1","CASPH","401","H1","5233","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 J1","CASPH","401","J1","5234","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","0","3","0","List of Students"
"2268","Fall 2026","1","CASPH 401 K1","CASPH","401","K1","5235","DRS","Senior Independent Work","CASPH","CHARLESRIV","P","1","3","0","List of Students"
"2268","Fall 2026","1","CASPH 414 A1","CASPH","414","A1","17076","IND","HUME","CASPH","CHARLESRIV","P","12","15","0","List of Students"
"2268","Fall 2026","1","CASPH 415 A1","CASPH","415","A1","7259","IND","Nineteenth-Century Philosophy","CASPH","CHARLESRIV","P","15","15","0","List of Students"
"2268","Fall 2026","1","CASPH 420 A1","CASPH","420","A1","7260","IND","CONTEMPORARY PH","CASPH","CHARLESRIV","P","9","15","0","List of Students"
"2268","Fall 2026","1","CASPH 427 A1","CASPH","427","A1","17077","IND","Heidegger & Existential Phil","CASPH","CHARLESRIV","P","14","15","0","List of Students"
"2268","Fall 2026","1","CASPH 452 A1","CASPH","452","A1","17078","IND","ETH HEALTH CARE","CASPH","CHARLESRIV","P","4","15","0","List of Students"
"2268","Fall 2026","1","CASPH 454 A1","CASPH","454","A1","6717","IND","Community, Liberty & Morality","CASPH","CHARLESRIV","P","15","15","0","List of Students"
"2268","Fall 2026","1","CASPH 456 A1","CASPH","456","A1","17079","IND","Topics Philosophy & Religion","CASPH","CHARLESRIV","P","9","10","0","List of Students"
"2268","Fall 2026","1","CASPH 470 A1","CASPH","470","A1","17080","IND","PHIL OF PHYSICS","CASPH","CHARLESRIV","P","3","15","0","List of Students"
"2268","Fall 2026","1","CASPH 480 A1","CASPH","480","A1","17081","IND","TOP:ANC&MEDPHIL","CASPH","CHARLESRIV","P","6","15","0","List of Students"
"2268","Fall 2026","1","CASPH 487 A1","CASPH","487","A1","17082","IND","TOP: PH SCIENCE","CASPH","CHARLESRIV","P","12","15","0","List of Students"
"2268","Fall 2026","1","CASPH 488 A1","CASPH","488","A1","17083","IND","Topics in Aesthetics","CASPH","CHARLESRIV","P","6","15","0","List of Students"
"2268","Fall 2026","1","CASPH 489 A1","CASPH","489","A1","6376","IND","Henry James and New Media","CASPH","CHARLESRIV","P","8","8","2","List of Students"
"2268","Fall 2026","1","CASPH 491 C1","CASPH","491","C1","5238","DRS","Directed Study","CASPH","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","CASPH 491 C2","CASPH","491","C2","5239","DRS","Directed Study","CASPH","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","CASPH 491 G1","CASPH","491","G1","5240","DRS","Directed Study","CASPH","CHARLESRIV","P","0","5","0","List of Students"
"2268","Fall 2026","1","CASPH 491 H1","CASPH","491","H1","5241","DRS","Directed Study","CASPH","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","CASPH 491 K1","CASPH","491","K1","5242","DRS","Directed Study","CASPH","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","CASPH 491 P1","CASPH","491","P1","5243","DRS","Directed Study","CASPH","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","CASPH 491 S1","CASPH","491","S1","5244","DRS","Directed Study","CASPH","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","CASPH 495 A1","CASPH","495","A1","5245","IND","Philosophy/Mysticism-Jud/Islam","CASPH","CHARLESRIV","P","7","7","0","List of Students"
"2268","Fall 2026","1","CASPH 525 A1","CASPH","525","A1","7375","IND","Judith Butler","CASPH","CHARLESRIV","P","0","4","0","List of Students"
"2268","Fall 2026","1","CASPH 614 A1","CASPH","614","A1","17084","IND","HUME","CASPH","CHARLESRIV","P","0","5","0","List of Students"
"2268","Fall 2026","1","CASPH 615 A1","CASPH","615","A1","12003","IND","19TH CENT. PHIL","CASPH","CHARLESRIV","P","0","5","0","List of Students"
"2268","Fall 2026","1","CASPH 620 A1","CASPH","620","A1","12004","IND","CONTEMPORARY PH","CASPH","CHARLESRIV","P","3","5","0","List of Students"
"2268","Fall 2026","1","CASPH 627 A1","CASPH","627","A1","17166","IND","HEIDEGGER","CASPH","CHARLESRIV","P","5","5","0","List of Students"
"2268","Fall 2026","1","CASPH 633 A1","CASPH","633","A1","11496","IND","SYMBOLIC LOGIC","CASPH","CHARLESRIV","P","5","6","0","List of Students"
"2268","Fall 2026","1","CASPH 652 A1","CASPH","652","A1","17167","IND","ETH HEALTH CARE","CASPH","CHARLESRIV","P","0","5","0","List of Students"
"2268","Fall 2026","1","CASPH 654 A1","CASPH","654","A1","11882","IND","LIBERTY&JUSTICE","CASPH","CHARLESRIV","P","1","5","0","List of Students"
"2268","Fall 2026","1","CASPH 656 A1","CASPH","656","A1","17946","IND","Topics Philosophy & Religion","CASPH","CHARLESRIV","P","2","2","0","List of Students"
"2268","Fall 2026","1","CASPH 670 A1","CASPH","670","A1","17168","IND","PHIL OF PHYSICS","CASPH","CHARLESRIV","P","1","5","0","List of Students"
"2268","Fall 2026","1","CASPH 680 A1","CASPH","680","A1","17169","IND","TOP:ANC&MEDPHIL","CASPH","CHARLESRIV","P","4","5","0","List of Students"
"2268","Fall 2026","1","CASPH 687 A1","CASPH","687","A1","17170","IND","TOP: PH SCIENCE","CASPH","CHARLESRIV","P","4","5","0","List of Students"
"2268","Fall 2026","1","CASPH 688 A1","CASPH","688","A1","17171","IND","Topics in Aesthetics","CASPH","CHARLESRIV","P","2","5","0","List of Students"
"2268","Fall 2026","1","CASPH 689 A1","CASPH","689","A1","11660","IND","JAMES&NEW MEDIA","CASPH","CHARLESRIV","P","2","2","0","List of Students"
"2268","Fall 2026","1","CASPH 816 A1","CASPH","816","A1","17085","IND","HEGEL","CASPH","CHARLESRIV","P","7","15","0","List of Students"
"2268","Fall 2026","1","CASPH 880 A1","CASPH","880","A1","17086","IND","TOPICS IN PH 1","CASPH","CHARLESRIV","P","5","15","0","List of Students"
"2268","Fall 2026","1","CASPH 881 A1","CASPH","881","A1","17087","IND","1ST-YR PROSEM","CASPH","CHARLESRIV","P","4","10","0","List of Students"
"2268","Fall 2026","1","CASPH 901 A1","CASPH","901","A1","11499","DRS","Directed Research on Thesis","CASPH","CHARLESRIV","P","0","999","0","List of Students"
"2268","Fall 2026","1","CASPH 905 A1","CASPH","905","A1","11500","DRS","DS Problems in Philosophy","CASPH","CHARLESRIV","P","0","1","0","List of Students"
"2268","Fall 2026","1","CASPH 905 B1","CASPH","905","B1","11501","DRS","DS Problems in Philosophy","CASPH","CHARLESRIV","P","0","1","0","List of Students"
"2268","Fall 2026","1","CASPH 905 C1","CASPH","905","C1","11502","DRS","DS Problems in Philosophy","CASPH","CHARLESRIV","P","1","1","0","List of Students"
"2268","Fall 2026","1","CASPH 905 D1","CASPH","905","D1","11503","DRS","DS Problems in Philosophy","CASPH","CHARLESRIV","P","0","5","0","List of Students"
"2268","Fall 2026","1","CASPH 905 E1","CASPH","905","E1","11504","DRS","DS Problems in Philosophy","CASPH","CHARLESRIV","P","0","1","0","List of Students"
"2268","Fall 2026","1","CASPH 981 X1","CASPH","981","X1","11505","OTH","Certified Full-Time Study","CASPH","CHARLESRIV","P","0","999","0","List of Students"
"2268","Fall 2026","1","CASPH 983 X1","CASPH","983","X1","11506","OTH","Continued Part-Time Study","CASPH","CHARLESRIV","P","2","999","0","List of Students"
"2268","Fall 2026","1","CASPH 985 X1","CASPH","985","X1","11507","OTH","Continued Full-Time Study","CASPH","CHARLESRIV","P","1","999","0","List of Students"
"2268","Fall 2026","1","CASPH 990 A1","CASPH","990","A1","11508","IND","Dissertation Workshop","CASPH","CHARLESRIV","P","8","24","0","List of Students"
"2268","Fall 2026","1","CASPH 993 A1","CASPH","993","A1","11509","IND","Philosophy Proseminar 1","CASPH","CHARLESRIV","P","3","24","0","List of Students"
"2268","Fall 2026","1","CASPO 111 A1","CASPO","111","A1","17191","LEC","INTR AM POLTICS","CASPO","CHARLESRIV","P","139","150","0","List of Students"
"2268","Fall 2026","1","CASPO 111 B1","CASPO","111","B1","17192","DIS","INTR AM POLTICS","CASPO","CHARLESRIV","P","22","26","0","List of Students"
"2268","Fall 2026","1","CASPO 111 C1","CASPO","111","C1","17193","DIS","INTR AM POLTICS","CASPO","CHARLESRIV","P","24","24","0","List of Students"
"2268","Fall 2026","1","CASPO 111 D1","CASPO","111","D1","17194","DIS","INTR AM POLTICS","CASPO","CHARLESRIV","P","24","25","0","List of Students"
"2268","Fall 2026","1","CASPO 111 E1","CASPO","111","E1","17195","DIS","INTR AM POLTICS","CASPO","CHARLESRIV","P","22","25","0","List of Students"
"2268","Fall 2026","1","CASPO 111 F1","CASPO","111","F1","17196","DIS","INTR AM POLTICS","CASPO","CHARLESRIV","P","24","25","0","List of Students"
"2268","Fall 2026","1","CASPO 111 G1","CASPO","111","G1","17197","DIS","INTR AM POLTICS","CASPO","CHARLESRIV","P","23","25","0","List of Students"
"2268","Fall 2026","1","CASPO 151 A1","CASPO","151","A1","7274","LEC","INTRO COMP POL","CASPO","CHARLESRIV","P","138","138","23","List of Students"
"2268","Fall 2026","1","CASPO 151 B1","CASPO","151","B1","7275","DIS","INTRO COMP POL","CASPO","CHARLESRIV","P","23","23","2","List of Students"
"2268","Fall 2026","1","CASPO 151 C1","CASPO","151","C1","7276","DIS","INTRO COMP POL","CASPO","CHARLESRIV","P","23","23","6","List of Students"
"2268","Fall 2026","1","CASPO 151 D1","CASPO","151","D1","7277","DIS","INTRO COMP POL","CASPO","CHARLESRIV","P","23","23","4","List of Students"
"2268","Fall 2026","1","CASPO 151 E1","CASPO","151","E1","7278","DIS","INTRO COMP POL","CASPO","CHARLESRIV","P","23","23","4","List of Students"
"2268","Fall 2026","1","CASPO 151 F1","CASPO","151","F1","7279","DIS","INTRO COMP POL","CASPO","CHARLESRIV","P","23","23","5","List of Students"
"2268","Fall 2026","1","CASPO 151 G1","CASPO","151","G1","7280","DIS","INTRO COMP POL","CASPO","CHARLESRIV","P","23","23","1","List of Students"
"2268","Fall 2026","1","CASPO 171 A1","CASPO","171","A1","5246","LEC","INTRO TO IR","CASPO","CHARLESRIV","P","100","103","13","List of Students"
"2268","Fall 2026","1","CASPO 171 B1","CASPO","171","B1","5249","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","9","9","1","List of Students"
"2268","Fall 2026","1","CASPO 171 C1","CASPO","171","C1","5248","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","9","9","1","List of Students"
"2268","Fall 2026","1","CASPO 171 D1","CASPO","171","D1","5247","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","9","9","2","List of Students"
"2268","Fall 2026","1","CASPO 171 E1","CASPO","171","E1","5252","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","10","9","1","List of Students"
"2268","Fall 2026","1","CASPO 171 F1","CASPO","171","F1","5251","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","9","9","2","List of Students"
"2268","Fall 2026","1","CASPO 171 G1","CASPO","171","G1","5250","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","8","9","0","List of Students"
"2268","Fall 2026","1","CASPO 171 H1","CASPO","171","H1","15949","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","9","9","1","List of Students"
"2268","Fall 2026","1","CASPO 171 I1","CASPO","171","I1","5254","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","9","8","1","List of Students"
"2268","Fall 2026","1","CASPO 171 J1","CASPO","171","J1","5255","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","8","8","1","List of Students"
"2268","Fall 2026","1","CASPO 171 K1","CASPO","171","K1","5253","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","9","8","2","List of Students"
"2268","Fall 2026","1","CASPO 171 L1","CASPO","171","L1","15950","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","0","8","0","List of Students"
"2268","Fall 2026","1","CASPO 171 M1","CASPO","171","M1","15951","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","8","8","1","List of Students"
"2268","Fall 2026","1","CASPO 171 N1","CASPO","171","N1","18104","DIS","INTRO TO IR","CASPO","CHARLESRIV","P","3","8","0","List of Students"
"2268","Fall 2026","1","CASPO 201E WP","CASPO","201E","WP","5263","IND","US President in ForeignAffairs","SAB","EXTENSION","P","0","28","0","List of Students"
"2268","Fall 2026","1","CASPO 203E WP","CASPO","203E","WP","5264","IND","POL&ISSUE DEVLP","SAB","EXTENSION","P","0","28","0","List of Students"
"2268","Fall 2026","1","CASPO 204E WP","CASPO","204E","WP","5265","IND","MODRN US SENATE","SAB","EXTENSION","P","0","28","0","List of Students"
"2268","Fall 2026","DYN","CASPO 220E LP","CASPO","220E","LP","5266","IND","BRIT & EUROPE","SAB","LONDON","P","2","30","0","List of Students"
"2268","Fall 2026","DYN","CASPO 221E LP","CASPO","221E","LP","5267","IND","BR POLTCL INSTS","SAB","LONDON","P","4","30","0","List of Students"
"2268","Fall 2026","DYN","CASPO 222E LP","CASPO","222E","LP","5268","IND","BRIT LEGAL SYST","SAB","LONDON","P","14","30","0","List of Students"
"2268","Fall 2026","DYN","CASPO 223E LP","CASPO","223E","LP","5269","IND","ISS CONTMP POL","SAB","LONDON","P","10","30","0","List of Students"
"2268","Fall 2026","DYN","CASPO 224E LP","CASPO","224E","LP","5270","IND","UK Legal Landscape","SAB","LONDON","P","7","30","0","List of Students"
"2268","Fall 2026","DYN","CASPO 225E LP","CASPO","225E","LP","5271","IND","POLICY MAKING","SAB","LONDON","P","0","30","0","List of Students"
"2268","Fall 2026","1","CASPO 231E DP","CASPO","231E","DP","5272","IND","HIST OF IRELAND","SAB","IRELAND","P","7","30","0","List of Students"
"2268","Fall 2026","1","CASPO 240E PP","CASPO","240E","PP","5273","IND","PARIS POLITIQUE","SAB","FRANCE","P","0","20","0","List of Students"
"2268","Fall 2026","DYN","CASPO 242E GN","CASPO","242E","GN","5274","IND","International Organizations","SAB","EXTENSION","P","3","30","0","List of Students"
"2268","Fall 2026","DYN","CASPO 243E GN","CASPO","243E","GN","5275","IND","Intro Public International Law","SAB","EXTENSION","P","1","30","0","List of Students"
"2268","Fall 2026","1","CASPO 245E MP","CASPO","245E","MP","5276","IND","NATIONLSM SPAIN","SAB","SPAIN","P","7","30","0","List of Students"
"2268","Fall 2026","DYN","CASPO 246E WP","CASPO","246E","WP","5277","IND","Democracy 21st Century","SAB","EXTENSION","P","3","28","0","List of Students"
